,GEOID,geometry,minutes,count in 30,gravity_doc,fca_doc,2sfca_doc,2sfca30_doc,g2sfca_doc,3sfca_doc,raam_doc
10344,17031160700,"POLYGON ((-87.70801457979603 41.953915054992336, -87.7055735781365 41.95393805530452, -87.70435257731135 41.95394505545901, -87.70312857648527 41.9539510556135, -87.70068257483439 41.95396305592225, -87.69946257401091 41.953969056076254, -87.69824057318608 41.953975056230504, -87.69444557062391 41.95399405670969, -87.69675857617163 41.950456055115424, -87.69620758006018 41.94669605379533, -87.69803058127111 41.94668305356438, -87.70292558451555 41.94665405294639, -87.704149585322 41.94665105279344, -87.70782158775346 41.94663105233053, -87.70787058576411 41.9484520529959, -87.7079175837649 41.95028105366446, -87.70801457979603 41.953915054992336))",28.68,10.0,,0.0005767998290963469,0.00027294805640875014,0.0001835268964254662,0.00015527397307554653,0.00028600675419694345,0.15091111250521552
10378,17197883603,"POLYGON ((-87.70983713991627 41.469761280414424, -87.708027166674 41.46974829411358, -87.70313823902305 41.46978333105805, -87.70123726711718 41.46976534544605, -87.69864330548499 41.46976636506214, -87.67986858318645 41.46977050704654, -87.67614163832275 41.469774535234485, -87.67416566754372 41.46977255017698, -87.67121071123493 41.469767572520254, -87.67119570542384 41.467842570999984, -87.67110869004453 41.46253656712485, -87.67100167313025 41.45667056286463, -87.67094465556536 41.4508385582409, -87.67090764506798 41.44734655547588, -87.670891639528 41.44552055400366, -87.67750155210683 41.44583951182455, -87.68061051086099 41.44597349190982, -87.68646643408654 41.44669545434839, -87.69024338388242 41.446951429920645, -87.69571831051437 41.44709039442169, -87.70170822872565 41.4461793561432, -87.70940712745106 41.44831530449514, -87.70960412517057 41.448758302772205, -87.70968713064654 41.456422294681865, -87.70987013484853 41.4643762855137, -87.70983713991627 41.469761280414424))",16.0,1.0,3.75,0.0002306805074971165,5.803830528148578e-05,7.909754355599292e-05,4.799326000778599e-05,8.085789924822444e-05,0.7966316489088163
10411,17031381800,"POLYGON ((-87.62598371162227 41.80563300992901, -87.62468471112395 41.80561701007524, -87.61675970780647 41.805738011048916, -87.61649570769593 41.80574201108134, -87.61645071000154 41.8039220104074, -87.61652571235967 41.80209800971792, -87.61774671286338 41.802079009567976, -87.62427271555984 41.80197300876498, -87.62588971622849 41.80194600856576, -87.62598371162227 41.80563300992901))",15.24,9.0,,0.004351477212000916,0.001002350087530598,0.0014694459959151797,0.001920442286711485,0.0016405526929556646,0.1485448333378565
10412,17031390100,"POLYGON ((-87.59888168605269 41.81690501732074, -87.59666368520583 41.816841017557884, -87.59246247518792 41.8169381803585, -87.58778608343765 41.811215818837404, -87.58931169020528 41.81074501614022, -87.59243169287807 41.80968601537743, -87.59683169472456 41.80964201484457, -87.59685368882116 41.81414701652755, -87.59888168605269 41.81690501732074))",24.45,9.0,105.33564538705704,0.0015748684155994861,0.0006016709613942219,0.0003956121163769924,0.00028469647575295003,0.00047981627613741224,0.4986178925209035
10446,17031690400,"POLYGON ((-87.625222752744 41.77277399776943, -87.62107775118297 41.77289599829392, -87.62029175093515 41.772880998379144, -87.6179427500817 41.77292499866704, -87.6178557500496 41.772926998677825, -87.61544974917764 41.77296999897194, -87.61540175159965 41.7710629982657, -87.61539175204636 41.77071099813546, -87.61535475378703 41.769339997628016, -87.61526175839703 41.765710996284206, -87.62009776010126 41.76561199569011, -87.6249067617937 41.76551399509954, -87.62504375773244 41.768769996297515, -87.62511075727049 41.76915399643293, -87.625222752744 41.77277399776943))",29.28,7.0,64.5110716808426,0.001348435814455232,0.0006598378080966663,0.0004319680532803182,0.00020280396996197602,0.00036244707595023396,0.5790771123339679
10487,17031805109,"POLYGON ((-87.99296667671916 42.06046806060808, -87.99074567524912 42.06045006083908, -87.98968767449126 42.060566060996074, -87.98357267041835 42.06057006165216, -87.97990566797328 42.06057806204768, -87.98013266888525 42.05897206142113, -87.9802346690818 42.05870006130818, -87.98040266939164 42.05828106113299, -87.97794166797861 42.057822061225586, -87.97511766607568 42.057889061554455, -87.97499066554282 42.05882406191782, -87.97012666228709 42.058881062461396, -87.96039565575921 42.059020063557846, -87.96031965937836 42.051643060828184, -87.96026466102838 42.04825405957645, -87.96701966494201 42.04924305920543, -87.96862066572439 42.049780059230685, -87.96973466619254 42.05031305930787, -87.97009766633452 42.05050905934141, -87.97135066688392 42.05106605941273, -87.97297366778248 42.05140505936263, -87.97493566904895 42.05144305916331, -87.98191467361717 42.05144705840529, -87.99114067964629 42.05147405741143, -87.99127167918692 42.052658057843765, -87.99186267880934 42.05432305840778, -87.99288567948001 42.054329058299295, -87.99296667671916 42.06046806060808))",14.06,3.0,,0.0006876396768093519,0.0005345844027006037,0.0003910434671419975,0.00030673246988636977,0.00038593056306414873,0.09239546131986964
10504,17031801603,"POLYGON ((-87.89042257999276 42.10947008910313, -87.8878905781947 42.10940908932818, -87.88391957526909 42.1094940897456, -87.87654457007604 42.109246090376516, -87.87324856799671 42.10873609051737, -87.86813956556206 42.10666109028344, -87.86816057492058 42.09128408485166, -87.86710757658535 42.08733508356444, -87.86621257845191 42.08325108221503, -87.86750358990406 42.06589807595733, -87.86765459000495 42.065899075941665, -87.87643659587641 42.065951075029204, -87.88725460312118 42.065997073899, -87.8883846038808 42.06599707377924, -87.88838360380252 42.06613007382684, -87.88826160193355 42.06919207493302, -87.88797760002187 42.07213707601425, -87.8880365992113 42.07359407652821, -87.88797259115844 42.08731008143125, -87.88806658683777 42.094823084103815, -87.88807358257912 42.1021260867103, -87.88793458073884 42.105107087788184, -87.89042257999276 42.10947008910313))",23.8,1.0,65.54621848739495,0.004996156802459646,0.002188183807439825,0.0008571651211719786,0.000278158820106859,0.0013027897670528962,0.8034397780013995
10563,17031824300,"POLYGON ((-87.71624677904516 41.6456588557972, -87.71367080015023 41.645751865400435, -87.71375079570387 41.647582860697476, -87.70401387470838 41.64774689672406, -87.69861091846306 41.64783991666003, -87.69755692698634 41.64785992053938, -87.69701493139338 41.64786192255852, -87.69429495339377 41.64790793257896, -87.69187597292405 41.64795594146049, -87.6797480706609 41.64819198588142, -87.67960008907227 41.64390600194034, -87.67950310210288 41.64086701332268, -87.68920501981302 41.64070097519976, -87.68894204364548 41.634502996613136, -87.69694597198719 41.634631962512536, -87.69777196861216 41.63329796300053, -87.69860696116092 41.63328395948878, -87.69860596129301 41.63324195961657, -87.69858596278328 41.63279496101681, -87.69856296460675 41.63224396273662, -87.70038394708537 41.632622953829134, -87.70430291149653 41.63272793677205, -87.70719688554512 41.63268292451791, -87.70932286586083 41.632912914836496, -87.70841487353238 41.63312191817075, -87.70720288431458 41.6331649232221, -87.70841687334601 41.63319291797819, -87.7120958380217 41.634252899701714, -87.7131138305585 41.6334848972669, -87.71334382660524 41.63438989410287, -87.71327282592036 41.63501889288064, -87.71338081970103 41.63753788634393, -87.7133948176853 41.63844488409636, -87.71564379826371 41.638394875055845, -87.71614777992933 41.64562485625363, -87.71624677904516 41.6456588557972))",27.35,2.0,9.7267409633784,0.0004662004662004662,0.00021343718804115635,0.00023239095498063408,0.00015574952286455043,0.00024819971833329416,0.6094078765221632
10569,17031811200,"POLYGON ((-87.85971868205954 41.93689802968485, -87.85353767874912 41.93703403051626, -87.85155067751982 41.9372590308521, -87.84958767648214 41.93728603110991, -87.84860767682353 41.93635703088231, -87.84746267793177 41.934498030324285, -87.84781967986486 41.932581029554576, -87.84546268132242 41.92967602875594, -87.84492868174557 41.928919028537905, -87.84111768490175 41.92340002694055, -87.83743468593718 41.920296026241516, -87.83370868615631 41.91807702588372, -87.83318668731144 41.9165600253799, -87.8335756922615 41.91144502340501, -87.83237069256603 41.910492023202096, -87.83009569135379 41.910613023541586, -87.82795668905271 41.911965024325895, -87.82545668873375 41.911015024291935, -87.82545369105519 41.908545023365114, -87.82784769224735 41.90850102303867, -87.83497769573593 41.90843502209075, -87.83773569710124 41.90839202171747, -87.84001169668481 41.91002902204005, -87.847346695256 41.91546802314723, -87.85217169436496 41.91905102388252, -87.85252269426972 41.91934702394955, -87.85359869372887 41.9205310242599, -87.8546406924244 41.92254402488889, -87.85615568933538 41.92680202630871, -87.85703668762397 41.92919202710242, -87.85781668591589 41.931527027888556, -87.85971868205954 41.93689802968485))",21.77,2.0,inf,0.0004500855162480871,0.00040423997534662993,0.0006529548530774771,0.0007354386687777537,0.0007600916824783566,0.02740571456214659
10570,17031030604,"POLYGON ((-87.6567295052589 41.98733107377779, -87.65603050473278 41.98734407387073, -87.655298504314 41.98724807392735, -87.6552915032911 41.98809207424161, -87.6536450818581 41.988080756197895, -87.6527424676337 41.98577200893999, -87.65214113621725 41.984233896387096, -87.65519150839208 41.98380207266133, -87.65591450904792 41.98369207252948, -87.65660850956095 41.983683072438794, -87.65667150741155 41.98550707310798, -87.6567295052589 41.98733107377779))",24.64,11.0,158.46397051794108,0.0008854034910194789,0.00031978379769654486,0.0003963601241214809,0.0003439203750580722,0.00041882850577334925,0.2348801198386989
10597,17031809600,"POLYGON ((-87.70960449023464 42.04820308742208, -87.7036464851498 42.04829708816761, -87.69899248118018 42.04836608874844, -87.69744347984265 42.04840808894787, -87.69501947776666 42.04845308925325, -87.69361147646718 42.04858908946603, -87.69013147358588 42.048536089866474, -87.69014847482381 42.04710808940497, -87.6902064773614 42.044203088463284, -87.6902624799147 42.04127708751504, -87.69363948275956 42.041219087087796, -87.69453948351722 42.041204086974076, -87.69915048740262 42.041122086389706, -87.70380649132137 42.04104308580075, -87.7097164962926 42.040944085053454, -87.70960449023464 42.04820308742208))",27.97,6.0,135.27934514556924,0.00206177391855993,0.0012738749288561935,0.0006182344109231335,0.00034168624701795303,0.0006943562927498578,0.4899693970072779
10624,17031420500,"POLYGON ((-87.6109177311446 41.785788004282765, -87.60603672926142 41.785874004882054, -87.60600873160426 41.78405800420665, -87.60592973630314 41.78041000285253, -87.60957973767351 41.780347002405854, -87.61080173813328 41.78032500225597, -87.610842735803 41.78214700293167, -87.610883733473 41.78396900360738, -87.6109177311446 41.785788004282765))",6.3,7.0,447.254212105831,0.007457257184430702,0.001978516837731686,0.002852078034634994,0.0019467716308829838,0.0033259831384867696,0.22479276305303975
10627,17031190602,"POLYGON ((-87.77596564463936 41.93113903812394, -87.77353264336688 41.93117403844549, -87.77110464209674 41.931209038766376, -87.76624563955635 41.93127703940775, -87.76613064273285 41.92808503824598, -87.76605464500642 41.92580403741505, -87.76599064682217 41.92398103675141, -87.77085364932903 41.923905036102475, -87.77328565058336 41.92386603577755, -87.77571565183646 41.92382703545286, -87.7751276510766 41.92429203569979, -87.77533964477198 41.93068903803703, -87.77596564463936 41.93113903812394))",18.42,11.0,,0.0007639711218915925,0.00045498879998830333,0.0003851840159116517,0.00032759982840608145,0.0003475197181103876,0.11329390817177891
10664,17031820400,"POLYGON ((-87.82628880918668 41.783221976200444, -87.81680579670082 41.793094981261746, -87.81703579763632 41.79219298089117, -87.81486179764916 41.79140998090888, -87.81026979614889 41.79136298154794, -87.80976079744411 41.78983498104991, -87.81064280035355 41.78710797990462, -87.81152780325802 41.784380978758335, -87.8012117996631 41.784599980323435, -87.8010178040328 41.78003197864946, -87.80089880665406 41.777291977645845, -87.80101580768812 41.776264977246306, -87.80436181250047 41.77238597531532, -87.805691810943 41.77443197588559, -87.80804981173536 41.77438197552512, -87.81203881299803 41.774377974945374, -87.81486081329356 41.77500197476977, -87.81534681337298 41.77507997472854, -87.81471581234743 41.775945975143976, -87.81640581194672 41.77693097526802, -87.82029881324898 41.776865974680476, -87.82028481071089 41.77954197568544, -87.82449880960326 41.782158976059186, -87.825866809298 41.7829569761617, -87.82628880918668 41.783221976200444))",23.0,4.0,,0.0006056935190793458,0.0004447598908540025,0.0005216928975001063,0.0006507265330541377,0.0006283917084736475,0.031198395657493085
10676,17043841902,"POLYGON ((-88.10356383330571 41.873467970183306, -88.0972188312131 41.87358897125686, -88.09200582949052 41.873691972140165, -88.08372382676865 41.87382997353266, -88.08268882616878 41.87424397386884, -88.08119582508922 41.87516597448624, -88.0805408246677 41.87548997472409, -88.08048582496443 41.875010974537304, -88.08026882562247 41.87390297411975, -88.07951282607456 41.87284897381136, -88.08086682810274 41.870410972596844, -88.08336782964538 41.8692559717198, -88.08362182972316 41.86925897167987, -88.08825083100427 41.8695239710384, -88.0919978333686 41.867686969677756, -88.09322583398148 41.86733196933275, -88.09664883550445 41.866624968486484, -88.10304083831481 41.865339966918626, -88.10347083791511 41.86617796719403, -88.10353683405305 41.87227996969806, -88.10356383330571 41.873467970183306))",21.22,4.0,,0.0009644441586832123,0.0008426492992338608,0.000508613550930858,0.0004674920686600458,0.0004642247507987221,0.1041715702602312
10684,17031813302,"POLYGON ((-87.7496396987421 41.86582501751241, -87.74475369618084 41.86589701812566, -87.73993169366034 41.865960018727975, -87.73983769769892 41.862075017312826, -87.73976670126211 41.858654016065266, -87.74326070304764 41.85860301562811, -87.74940870605163 41.85864501490727, -87.7495227024698 41.86216301618363, -87.7496396987421 41.86582501751241))",26.28,4.0,28.867881435610762,0.0008137358613394092,0.00016035698847131783,0.00015862612763848006,9.575638220181105e-05,0.0002040099071574697,0.6025593094218384
10693,17097863006,"POLYGON ((-87.85616445897341 42.29802315477298, -87.85588545786564 42.302641156040046, -87.85346645550818 42.30314715629241, -87.85184745399441 42.30313715636672, -87.8516364537881 42.30318415638942, -87.85171345459202 42.299271155330764, -87.85202045511153 42.29802315497903, -87.85234545547632 42.29769115487327, -87.85617145903859 42.29770315468575, -87.85616445897341 42.29802315477298))",19.61,2.0,93.73649101644506,0.005429513282916424,0.0035185018975594892,0.004732533859781654,0.0033277032772263304,0.0049538535522013,
10727,17031837400,"POLYGON ((-87.69633465230689 41.8828980302196, -87.69223065004199 41.882941030731835, -87.6921616520943 41.88110603006215, -87.69150465173371 41.88111303014415, -87.69137065745157 41.876035028283844, -87.69136065780546 41.87572002816865, -87.69123466299524 41.87111102648064, -87.69119266504461 41.86929502581461, -87.69597866758032 41.86923302521607, -87.69610066248218 41.873794026885776, -87.6961526600349 41.87598102768716, -87.69623965637693 41.87925502888575, -87.69633465230689 41.8828980302196))",11.63,12.0,,0.018737214059884693,0.007474133718580916,0.005193154408325701,0.0032248243149273007,0.00471245041704991,0.04995723961742114
